FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	AXA4.2	AXA4.1	AA3.1	AA5.2	AA5.1	AA7.1	AA7.3	AA7.2	AA1.1	AA5.3	AA1.2	AXA2.1	AA1.3	AA4.1	AXA5.1	AXA2.3	AA2.1	AA4.2	AA3.3	AA6.1	AXA3.1	AA3.2	AXA4.3	AXA1.1	AA2.2	AXA1.2	AXA3.2	AXA5.2	AA6.3	AA4.3	AA2.3	AXA1.3	AXA3.3	AXA5.3	AXA6.1	AXA6.2	AXA6.3	AXA7.1	AXA7.2	AXA7.3
3180100000	60.36	425.905	387.118	220.783	408.112	383.896	291.329	443.598	305.385	550.174	492.077	333.472	294.634	616.675	639.735	235.810	580.223	675.491	650.752	301.479	389.052	513.949	547.727	443.306	515.983	461.128	661.983	379.590	463.592	419.612	324.386	383.237	539.753	705.410	486.348	314.522	401.796	241.229	411.716	399.881	248.318
3180140000	60.36	426.979	378.659	222.050	414.284	365.812	294.367	444.291	325.308	542.035	497.538	324.491	287.742	618.180	648.068	238.121	583.029	659.431	644.684	299.581	394.103	515.419	536.761	442.929	520.556	462.085	678.282	393.436	444.816	410.190	324.904	370.184	551.980	709.410	478.321	320.646	409.327	242.477	404.716	395.440	252.745
3180180000	60.36	433.200	381.129	214.983	411.750	371.333	281.924	443.256	304.192	550.383	491.291	327.907	292.247	612.470	646.419	232.828	590.922	652.388	650.367	298.496	384.897	515.308	538.598	440.755	522.017	470.701	669.205	384.607	449.786	407.845	323.561	385.070	547.436	706.077	475.571	312.982	404.097	248.780	409.221	394.321	254.982
3210020000	60.60	446.768	387.212	207.733	401.250	369.167	294.886	442.803	316.000	542.696	504.009	334.444	318.333	616.846	661.727	235.414	580.748	664.750	646.299	303.282	405.629	519.436	541.607	455.908	530.214	477.359	679.427	397.103	460.553	418.457	330.167	408.263	554.267	697.034	478.848	317.832	408.965	237.459	409.126	397.670	246.227
3210060000	60.60	446.232	383.565	213.933	405.698	369.604	290.797	450.179	311.000	540.070	501.547	334.444	306.333	612.974	648.709	239.448	576.942	662.034	652.667	300.863	394.853	509.239	532.778	438.520	518.641	468.291	659.675	381.308	461.796	418.362	329.132	412.667	546.663	696.897	472.134	322.274	416.699	241.422	407.958	400.835	253.855
3210100000	60.60	439.421	386.435	215.300	407.216	374.792	282.114	449.538	315.308	546.139	504.188	323.639	312.430	611.957	651.932	231.871	578.854	658.078	648.367	310.906	391.750	511.436	543.932	445.990	521.521	476.462	669.812	392.197	458.194	411.043	317.965	406.193	546.277	696.932	468.339	323.664	412.487	245.239	411.884	397.862	244.645
3210140000	60.60	444.558	379.529	220.350	409.879	370.542	289.937	440.940	320.397	541.957	505.436	332.185	315.226	611.820	651.547	236.578	588.291	665.414	649.359	295.385	396.991	515.735	547.120	448.378	527.462	472.564	671.154	390.487	457.408	420.500	320.193	404.509	535.347	695.735	484.679	311.619	402.903	243.817	415.979	402.927	248.455
3210180000	60.60	444.642	376.671	208.167	407.284	370.167	284.101	444.932	314.769	538.278	505.179	334.213	312.849	619.940	642.376	232.379	584.845	670.517	644.094	297.556	400.974	517.530	532.615	442.357	524.077	473.026	666.966	396.915	458.835	420.819	328.228	402.246	553.743	706.769	480.991	318.814	411.841	237.523	413.821	408.725	254.282
3240020000	60.85	456.358	380.671	222.350	399.853	379.521	296.468	460.034	306.846	543.357	493.094	338.602	305.645	618.128	654.786	242.526	588.544	680.371	643.325	304.479	408.802	504.479	536.453	442.724	523.402	481.752	679.051	383.761	467.301	418.103	329.965	445.816	562.099	694.350	478.205	324.080	419.982	242.092	407.653	407.055	254.755
3240060000	60.85	455.926	385.788	216.050	401.957	379.583	285.823	446.060	320.013	534.322	513.556	331.454	313.194	606.547	652.761	240.069	569.466	671.069	647.359	304.291	402.397	514.991	541.752	454.622	518.487	477.077	676.188	378.120	471.291	423.026	335.404	428.649	551.871	695.607	484.661	328.965	417.646	239.110	407.105	402.486	253.082
3240100000	60.85	451.758	379.047	215.717	406.319	377.729	281.316	447.068	310.833	547.965	497.778	328.222	310.301	618.880	648.667	245.534	585.670	662.371	651.727	307.436	400.431	516.444	539.026	450.531	523.573	475.838	673.658	383.650	467.408	424.448	337.570	427.605	547.208	688.820	476.357	322.381	415.221	245.587	410.389	389.826	251.164
3240140000	60.85	457.874	373.071	211.367	399.448	390.979	287.494	447.350	322.192	541.104	494.957	330.426	309.763	620.846	661.829	239.991	576.282	674.043	648.915	304.752	406.802	509.504	538.581	443.398	523.171	469.333	681.273	387.359	463.825	419.914	321.061	424.079	549.436	692.923	478.759	329.858	412.504	236.339	413.768	401.009	256.245
3240180000	60.85	460.747	381.435	216.300	404.629	371.958	301.987	450.863	319.231	544.800	497.795	337.306	317.075	617.838	648.316	244.457	571.592	673.155	646.043	303.188	395.603	517.940	532.077	436.500	515.658	478.803	671.444	386.256	457.078	420.819	333.737	425.649	551.683	694.026	468.929	332.301	406.363	248.523	407.168	407.532	250.409
3270020000	61.09	470.779	378.318	210.950	407.457	392.000	299.241	464.701	314.538	533.409	515.786	328.074	314.527	629.350	658.291	243.836	576.019	681.733	655.735	306.650	416.664	514.453	539.598	446.888	517.538	472.564	687.325	379.556	455.942	424.043	339.895	461.491	548.535	689.120	479.571	341.407	418.195	239.872	411.095	416.413	257.800
3270060000	61.09	478.326	389.482	205.250	389.405	386.750	296.304	447.068	308.410	526.783	503.932	325.352	308.720	619.410	652.051	236.552	573.893	674.767	646.231	309.701	410.767	506.744	529.983	439.235	520.376	480.778	672.273	382.786	462.476	419.181	334.895	462.237	537.040	683.573	478.152	338.354	418.000	242.193	414.716	407.110	247.455
3270100000	61.09	460.358	364.859	218.333	405.155	377.312	288.848	455.786	306.577	533.722	504.265	329.102	323.097	627.034	652.966	239.974	568.388	681.336	645.214	298.342	421.138	513.795	530.812	434.776	521.273	484.154	680.419	388.043	458.078	420.534	330.702	457.351	550.743	707.795	482.196	339.319	417.159	244.523	410.042	412.294	255.091
3270140000	61.09	469.905	378.094	228.450	395.698	387.208	298.835	448.547	306.282	534.522	499.453	328.028	309.032	627.897	645.462	245.155	572.583	674.810	641.838	305.444	421.250	507.308	537.521	436.163	516.803	478.744	684.197	384.026	460.243	418.690	331.956	465.886	546.525	689.855	477.232	348.035	422.796	241.395	407.958	406.220	252.218
3270180000	61.09	472.905	389.259	208.750	399.224	382.729	290.316	454.179	320.385	533.565	499.915	330.824	314.978	624.795	640.752	240.543	574.592	661.810	651.521	309.974	415.845	508.179	533.675	433.837	513.641	489.991	672.333	382.188	455.350	422.276	327.667	453.465	548.257	685.624	472.009	339.628	423.168	248.138	406.611	403.055	249.700
3300020000	61.33	470.074	373.000	225.017	392.026	391.333	298.506	459.282	317.833	540.070	501.359	332.704	315.140	625.308	607.769	249.828	566.456	678.543	650.103	308.470	422.767	496.701	534.991	437.490	513.778	484.727	680.026	383.786	462.951	422.086	340.500	478.193	554.871	685.077	485.705	391.407	415.186	242.560	400.947	405.147	252.909
3300060000	61.33	478.726	374.082	221.633	401.009	378.375	294.063	458.752	317.731	529.939	491.402	332.917	316.785	614.479	594.538	252.440	568.155	672.621	651.803	313.863	426.095	498.615	537.915	426.582	508.607	484.769	685.162	385.085	451.146	434.155	340.377	484.342	546.941	685.966	473.652	396.478	428.115	240.917	403.463	404.532	251.864
3300100000	61.33	465.695	382.153	228.900	398.793	386.875	294.924	456.393	318.962	513.783	502.641	334.852	313.602	622.479	603.564	246.767	581.786	674.440	647.692	308.855	421.060	493.615	529.846	434.796	509.462	481.932	674.444	378.188	449.485	431.991	333.623	486.491	550.228	684.752	469.027	396.089	421.788	235.395	408.705	407.835	250.409
3300140000	61.33	475.137	370.247	218.767	391.698	384.438	301.165	457.838	320.077	532.730	503.231	332.380	311.591	608.615	583.812	250.095	571.398	678.948	647.060	305.590	423.802	498.248	533.342	428.418	519.111	476.385	673.650	383.846	445.660	420.819	333.825	479.140	546.079	679.991	470.902	398.301	413.593	241.661	410.979	407.422	254.082
3300180000	61.33	477.621	373.635	219.700	392.267	383.146	294.949	463.701	311.359	522.461	505.137	323.898	318.215	619.675	595.162	249.052	565.621	681.672	645.085	317.744	421.853	496.154	537.316	429.071	513.453	487.983	678.701	384.615	442.563	426.595	338.140	481.474	540.842	682.744	477.670	390.558	423.805	244.844	407.105	404.798	260.191
3330020000	61.57	484.168	381.365	234.317	397.233	381.000	301.557	458.342	302.192	535.261	498.299	330.019	321.108	623.581	580.633	251.172	565.029	692.267	645.957	317.043	422.741	499.291	533.581	438.214	512.718	485.538	695.769	391.060	429.000	431.759	343.693	499.307	562.475	681.162	474.643	421.035	432.089	245.349	409.716	412.853	258.700
3330060000	61.57	488.063	383.953	223.233	392.043	394.000	307.899	455.573	310.449	514.939	498.026	332.241	318.323	611.308	582.120	249.647	568.651	677.690	633.410	305.026	423.629	493.957	527.367	427.959	496.171	494.060	676.530	374.504	432.854	433.388	345.640	504.798	544.515	672.205	466.527	421.602	425.752	237.872	401.642	417.523	260.918
3330100000	61.57	479.126	387.635	223.533	388.414	393.292	294.924	463.940	317.064	519.043	501.957	334.639	316.957	632.889	581.983	247.483	572.553	689.379	634.256	313.803	419.190	499.504	537.180	431.276	506.231	485.350	677.701	377.068	436.913	424.759	345.991	500.807	549.158	685.000	473.062	414.593	429.230	244.284	410.074	415.954	259.227
3330140000	61.57	483.737	381.282	222.850	383.474	395.792	293.671	462.692	308.910	521.496	493.368	334.343	324.022	629.282	570.077	247.603	562.485	680.440	644.051	311.624	426.000	493.009	540.709	434.735	504.239	487.479	690.051	389.846	435.087	430.724	341.053	496.833	548.970	676.085	471.875	418.558	418.018	239.725	407.579	411.413	254.891
3330180000	61.57	486.842	376.812	225.000	379.414	375.583	300.722	456.795	309.718	521.270	494.615	333.324	320.387	621.504	583.932	247.690	561.631	681.078	638.137	309.650	427.578	495.034	527.085	425.429	504.855	493.487	680.641	378.573	441.417	429.647	332.447	494.684	547.436	679.915	471.089	422.619	425.708	243.303	401.937	411.138	253.000
3360020000	61.80	489.126	379.871	228.483	378.784	391.812	303.228	461.761	301.359	519.844	499.154	339.611	317.667	626.915	574.530	249.095	573.058	683.784	640.111	310.829	437.095	495.667	531.068	429.296	500.684	504.171	684.547	380.427	423.291	437.491	344.096	519.789	551.317	683.239	466.366	436.301	435.903	244.605	413.095	418.596	249.964
3360060000	61.80	493.000	392.141	232.717	380.784	389.104	304.911	464.812	299.449	514.930	499.000	328.481	318.688	627.291	571.581	256.009	555.184	680.310	638.205	300.342	422.629	484.128	531.376	421.969	489.120	503.872	676.932	379.111	423.495	428.724	338.149	512.123	541.525	676.487	458.232	429.035	434.434	247.037	413.768	412.220	262.509
3360100000	61.80	482.947	376.424	229.917	383.560	397.604	310.709	453.838	309.936	515.722	494.632	334.500	319.118	630.761	565.068	246.121	558.262	679.388	638.009	314.957	433.353	481.060	533.154	417.929	492.667	510.077	687.111	373.137	420.320	429.655	342.237	508.132	539.802	668.085	465.393	430.089	432.327	242.550	405.063	415.101	258.409
3360140000	61.80	480.232	378.376	221.933	383.853	392.438	307.203	462.598	295.231	518.600	500.983	334.657	313.882	615.803	570.128	255.621	552.320	667.328	651.000	313.658	424.112	488.239	533.769	426.867	497.299	501.615	684.068	381.436	414.311	434.698	344.421	510.570	539.693	680.675	467.991	426.204	433.779	239.633	413.768	422.055	256.045
3360180000	61.80	489.611	380.247	230.283	380.991	369.958	303.772	459.658	301.782	511.896	495.222	326.074	327.355	619.735	572.256	255.224	561.903	677.862	636.590	317.607	433.621	484.692	528.735	434.949	497.504	512.308	687.291	378.530	425.951	428.414	337.333	505.307	542.267	672.077	470.768	436.681	433.540	243.413	408.863	414.670	258.891
3390020000	62.04	496.158	388.247	224.883	382.784	382.917	302.367	463.256	306.321	511.974	506.684	336.667	320.409	629.291	569.675	262.388	552.913	685.690	645.462	314.932	434.793	496.761	534.214	427.276	482.778	518.727	674.846	385.504	427.874	448.216	354.447	528.851	548.505	668.761	466.598	433.558	436.779	236.881	407.884	423.156	252.873
3390060000	62.04	498.558	392.247	220.800	372.776	397.125	307.443	463.803	307.897	495.217	492.855	332.435	312.774	615.838	562.709	262.845	563.563	670.078	632.000	319.026	436.431	492.026	530.453	427.133	497.436	515.376	695.188	379.402	408.117	451.828	349.404	513.254	546.703	666.795	468.295	431.593	421.186	235.468	423.000	419.477	252.382
3390100000	62.04	487.674	385.082	231.000	362.250	395.562	304.620	466.256	310.090	499.922	499.598	329.306	319.925	603.060	569.641	261.448	555.621	684.638	641.325	320.419	439.448	484.273	534.752	414.929	481.829	510.752	682.949	382.769	417.922	451.974	354.754	516.614	538.099	669.744	459.375	432.956	433.611	246.495	404.432	414.073	259.527
3390140000	62.04	495.158	387.141	230.883	378.543	389.792	313.063	471.727	304.577	510.696	494.077	339.019	325.333	618.496	570.684	257.655	551.913	682.483	645.897	316.410	436.621	479.239	525.513	429.276	481.615	516.154	680.419	380.769	417.340	449.690	348.912	512.939	547.733	669.436	453.402	428.416	433.195	247.183	411.926	411.422	264.591
3390180000	62.04	487.926	388.859	224.017	376.655	395.729	307.025	453.684	300.872	502.313	504.410	332.454	322.914	617.889	565.692	253.328	568.107	681.543	645.650	316.641	436.793	486.496	538.923	426.469	491.034	524.479	687.026	380.034	418.252	445.871	349.289	515.070	546.772	669.248	453.259	429.920	436.903	240.431	407.874	417.954	255.045
3420020000	62.29	497.179	389.965	236.433	375.991	389.083	314.873	455.419	302.308	505.017	498.376	334.444	320.333	612.701	582.991	260.716	558.165	691.466	642.068	312.094	434.069	491.402	539.547	426.816	478.735	523.393	673.658	381.137	410.893	450.966	349.947	513.114	547.446	668.983	459.304	428.664	437.097	246.991	406.853	424.009	257.745
3420060000	62.29	497.242	390.235	233.500	375.345	383.104	318.544	462.009	305.077	492.548	499.906	331.213	316.570	611.949	569.350	266.259	554.786	684.767	637.376	323.077	429.586	486.709	526.427	427.643	484.538	514.932	680.940	383.915	410.330	449.060	343.719	526.921	534.584	664.966	452.812	439.363	439.699	239.128	403.695	411.862	254.118
3420100000	62.29	495.021	385.788	238.867	370.491	384.958	311.443	463.504	302.308	497.087	495.034	332.852	319.785	614.684	565.718	266.129	544.417	671.293	645.769	317.273	439.991	491.624	531.256	419.143	477.684	517.513	682.915	378.949	408.903	446.526	345.395	518.070	540.753	654.906	465.152	432.584	447.018	241.284	419.800	420.514	257.509
3420140000	62.29	497.137	392.153	233.217	367.578	387.396	310.392	460.889	302.103	495.713	494.479	332.120	318.258	618.000	564.504	268.655	545.485	687.397	643.325	318.179	441.940	490.496	536.761	420.429	477.718	518.180	690.658	379.778	408.117	455.957	347.640	524.746	547.653	667.197	464.384	425.903	435.761	250.000	409.768	425.578	257.527
3420180000	62.29	494.947	389.765	222.233	369.112	383.479	315.025	471.179	302.103	492.696	495.513	336.657	326.699	604.513	567.308	259.259	541.243	683.414	630.940	320.043	443.802	488.906	527.701	420.714	480.214	513.111	687.590	389.906	409.981	457.526	342.421	520.939	541.564	660.701	456.464	427.230	436.053	239.936	405.021	418.587	257.991
3450020000	62.54	498.642	394.447	240.567	364.621	405.562	320.127	469.068	299.282	493.887	499.538	329.685	331.312	604.752	577.145	273.052	550.136	700.267	641.786	328.291	440.724	493.060	530.607	423.235	469.043	536.556	688.453	382.923	396.068	451.707	361.465	532.096	538.099	664.564	451.911	415.027	440.973	257.046	403.453	417.275	259.536
3450060000	62.54	491.221	388.835	241.867	362.569	384.875	318.873	464.179	303.000	496.939	492.658	325.046	331.634	611.521	573.291	271.198	536.806	679.776	642.709	319.248	439.293	494.556	533.897	419.143	475.222	528.333	675.453	378.436	391.311	461.629	350.754	523.877	540.624	654.684	448.509	421.867	441.150	246.633	411.389	413.486	262.400
3450100000	62.54	497.442	387.965	243.550	366.560	388.896	312.241	467.650	308.346	485.548	496.521	322.556	318.914	621.444	565.658	277.750	532.301	685.966	640.393	322.812	437.164	491.103	530.419	412.490	468.761	523.350	678.624	370.718	402.854	458.690	357.360	523.719	543.564	657.222	447.973	419.814	438.292	246.312	400.800	417.798	259.845
3450140000	62.54	487.937	389.659	242.183	361.638	383.188	316.152	469.128	307.000	484.791	496.923	327.278	314.505	599.410	577.094	285.198	534.262	688.664	640.436	324.222	436.483	487.752	528.137	419.520	466.436	525.915	681.897	372.991	402.767	450.388	365.044	517.754	548.257	651.641	448.875	409.071	458.982	245.385	406.768	407.073	257.782
3450180000	62.54	490.642	400.447	236.117	370.974	388.250	320.367	461.026	301.167	493.530	491.256	331.806	323.989	613.547	574.197	272.879	537.660	693.750	644.983	322.821	439.267	487.043	532.367	419.735	470.521	525.744	676.094	375.479	397.718	451.422	355.833	528.088	541.089	648.812	453.312	420.239	443.522	247.404	408.032	422.817	256.155
3480020000	62.78	496.463	403.094	243.767	363.353	393.979	331.835	470.709	298.833	478.974	505.487	322.389	331.419	614.761	573.752	288.026	545.641	692.845	642.778	327.282	442.879	489.342	545.427	424.173	470.231	535.795	681.590	379.231	394.718	460.621	382.667	528.904	543.416	657.991	442.759	420.186	455.150	251.092	407.558	423.569	265.755
3480060000	62.78	492.337	394.576	250.933	363.319	384.771	332.101	470.171	299.756	469.687	495.171	321.713	331.366	596.120	569.803	289.371	537.699	685.957	647.709	320.675	440.647	480.752	533.282	423.112	463.872	535.060	676.000	375.675	387.087	462.500	370.746	514.737	531.970	662.974	440.679	414.062	453.726	245.761	407.684	427.339	264.736
3480100000	62.78	494.389	390.494	240.383	354.672	379.188	334.215	461.880	309.910	474.835	490.564	323.278	330.000	603.820	571.615	287.009	548.777	693.647	642.991	330.009	434.422	485.581	530.547	423.847	458.624	534.188	668.273	381.778	393.505	463.345	368.614	521.991	538.129	648.462	453.036	418.000	445.265	243.220	406.042	415.018	262.209
3480140000	62.78	497.253	397.082	250.733	354.284	385.271	326.886	462.368	292.846	471.609	493.017	328.398	328.720	600.778	578.060	286.440	542.777	691.397	637.915	320.359	433.500	481.179	546.752	420.592	465.222	530.863	679.000	376.761	387.340	449.914	373.474	524.246	532.495	659.923	447.571	417.062	445.690	241.037	403.674	428.404	263.045
3480180000	62.78	490.421	399.412	244.100	359.440	388.292	330.696	464.222	304.269	478.713	497.701	331.593	324.108	613.521	573.752	286.112	540.680	688.388	636.154	325.060	433.569	488.513	526.239	419.510	455.453	532.325	679.675	373.137	388.854	456.284	375.491	524.860	531.327	654.120	442.830	414.549	444.460	242.954	394.368	416.936	265.055
