Temp,AXA.4.2,AXA.4.1,AA.3.1,AA.5.2,AA.5.1,AA.7.1,AA.7.3,AA.7.2,AA.1.1,AA.5.3,AA.1.2,AXA.2.1,AA.1.3,AA.4.1,AXA.5.1,AXA.2.3,AA.2.1,AA.4.2,AA.3.3,AA.6.1,AXA.3.1,AA.3.2,AXA.4.3,AXA.1.1,AA.2.2,AXA.1.2,AXA.3.2,AXA.5.2,AA.6.3,AA.4.3,AA.2.3,AXA.1.3,AXA.3.3,AXA.5.3,AXA.6.1,AXA.6.2,AXA.6.3,AXA.7.1,AXA.7.2,AXA.7.3,Av.6.1,Av.4.2,Av.1.2,Av.6.3,Av.3.1,Av.2.1,Av.4.1,Av.6.2,Av.7.2,Av.4.3,Av.5.1,Ad.2.1,Av.1.1,Ad.7.1,Ad.3.2,Av.1.3,Ad.7.3,Ad.1.1,Av.7.1,Ad.3.1,Ad.7.2,Av.7.3,Ad.3.3,Ad.5.1,Av.5.2,Av.3.2,Av.2.2,Ad.2.2,Ad.1.2,Ad.5.2,Ad.5.3,Ad.4.3,Ad.1.3,Ad.4.2,Ad.2.3,Ad.4.1,Av.2.3,Ad.6.3,Av.3.3,Ad.6.2,Av.5.3,Ad.6.1,Aas.2.2,Aas.4.1,Am.2.1,Am.4.2,Aas.2.1,Am.1.1,Aas.4.2,Am.1.2,Am.4.1,Am.1.3,Am.2.2,Am.6.1,Am.6.3,Am.5.1,Aas.3.1,Aas.2.3,Aas.4.3,Aas.1.1,Am.4.3,Am.3.1,Aas.5.1,Am.2.3,Am.7.1,Am.3.2,Am.5.2,Aas.1.2,Aas.3.2,Aas.5.2,Aas.5.3,AasZ.7.3,Aas.6.1,Am.3.3,Aas.6.2,Am.5.3,Aas.6.3,Aas.1.3,AasZ.7.1,Aas.3.3,AasZ.7.2,AasZ.8.1,AasZ.8.2,AasZ.8.3,Ap.3.2,Av.8.2,Av.10.1,Ap.1.2,Ap.3.1,Av.8.1,Apl.1.2,Av.10.2,Av.12.1,Av.8.3,Av.12.2,Ap.1.1,Ap.1.3,Av.11.1,As.1.1,Ap.3.3,Av.13.1,Av.9.2,Av.12.3,Av.9.1,Ap.4.1,Av.10.3,Apl.1.3,Ap.2.1,Av.11.2,Av.11.3,Av.9.3,As.2.1,As.2.2,Av.13.2,Ap.2.2,Ap.4.2,As.1.3,Ac.1.3,Ap.4.3,Ac.1.2,Av.13.3,Ades.1.2,Ap.2.3,Ac.1.1,Ades.1.3
59.65,387.284,386.129,219,425.957,368.979,276.987,424.068,299.974,562.148,490.504,314.407,316.075,606.863,652.043,227.914,589.146,656.75,653.41,289.239,369.509,519.12,540.342,445.888,518.282,454.752,656.692,397.333,434,414.379,309.667,339.211,546.545,722.342,496.795,317.841,403.451,237.248,411.053,390.587,252.136,242.069,296.145,356.447,291.579,532.65,658.128,342.621,393.816,366.077,606.385,435.273,533.085,293.812,223.404,258.205,494.734,384.727,422.06,330.378,286.704,227.036,360.276,461.863,367.915,274.162,586.846,471.784,352.479,346.598,326.536,464.222,442.346,416.709,385.167,450.359,213.561,540.897,234.981,381.393,404.057,391.298,339.844,277.059,80.788,210.395,392.027,275.615,236.491,245.021,272.484,367.292,174.101,266.865,235.448,221.35,288.33,284.735,312.824,315.056,417.222,352.811,427.402,49.359,338.037,288.744,480.308,346.577,410.935,506.402,301.509,253.67,213.009,139.471,21.043,208.045,388.632,303.692,303.078,343.59,259.418,275.095,240,311.574,184.462,256.646,287.442,219.223,239.684,252.624,254.162,240.923,317.838,211.683,352.698,99.833,207.93,415.239,183.161,237.447,269.33,525.5,301.889,238.426,291.784,261.922,411.778,291.123,242.444,356.982,218.286,340.816,240.452,309.029,347.876,494.179,311.598,352.804,312.204,341.278,187.281,355.067,228.731,435.598,212.357,227.383
59.89,399.737,387.047,218.783,424.112,371.312,290.354,425.624,303.372,557.348,500.188,313.278,315.581,612.35,652.026,230.224,594.864,661.164,658.376,303.906,370.81,519.299,537.615,444.276,530.205,461.427,661.915,390.991,441.612,423,315.596,350.754,552.871,704.214,490.598,307.416,398.876,241.101,416.947,397.028,254.591,250.667,295.581,363.766,290.825,529.564,651.402,353.103,395.57,365.35,613.154,436.966,555.761,282.462,232.173,258.35,484.651,381.282,434.444,342.243,294.204,232.411,375.578,480.368,365.887,274.641,580.214,485.694,356.179,361.573,334.741,477.769,429.103,420.171,390.079,447,226.729,551.655,250.104,383.872,412.857,401.692,338.734,275.01,90.231,215.33,402.354,264.945,241.545,252.237,279.859,372.071,183.928,276.216,239.25,226.453,299.322,285.12,309.981,314.124,423.949,359.171,432.137,50.53,338.458,290.855,508.094,347.838,423.86,485.581,310.038,259.839,217.821,145.443,23.086,207.755,403.556,294.645,311.172,347.598,267.765,279.948,228.315,307.261,196.058,253.451,281.832,198.854,237.915,259.141,249.694,254.554,316.376,215.244,345.621,92.798,231.06,440.009,185.194,244.303,271.052,519.963,313.795,242.522,295.991,274.759,421.017,302.284,238.53,364.468,217.829,340.658,239.237,317.885,357.938,508.966,314.145,363.152,331.163,357.07,188.561,362.32,222.41,437.564,207.238,233.083
59.89,393.642,384.941,211.7,416.138,360.333,276.671,421.991,297.077,565.165,495.573,315.194,305.925,607.316,638.248,233.336,591.398,656.431,658.41,296.299,373.569,515.205,546.855,439.449,519.222,457.479,659.581,388.863,438.35,421.612,317.798,348.386,546.554,705.65,487.304,306.177,406.903,235.917,410.947,393.927,246.664,249.299,293.88,369.936,294.728,529.197,660.35,352.603,386.377,358.991,613.103,424.47,556.051,292.7,228.683,265.47,490.156,370.755,424.496,333.234,293.714,232.696,376.129,473.88,374.481,267.12,583.12,479.541,357.504,360.419,334.429,473.863,419.215,416.291,384.009,446.376,229.196,539.207,244.821,380.231,410.562,404.846,338.459,274.396,89.442,202.844,399.619,272.088,242.1,246.312,262.484,368.407,180.101,277.117,228.604,219.248,304.826,284.778,312.519,308.292,412.282,354.486,431.974,46.376,327.776,278.915,502.821,335.054,409.738,493.581,302.547,257.857,219.255,134.829,20.026,202.582,411.41,301.57,303.31,331.701,260.776,279.095,233.185,304.043,194.308,257.425,285.301,200.845,229.88,256.518,250.91,243.231,312.111,216.317,349.776,97.272,219.17,429.103,178.903,243.5,265.639,522.5,308.821,245.383,293.147,269.293,416.026,298.16,234.727,359.315,221.467,338.5,243.269,311.442,350.611,507.564,310.778,359.688,328.245,350.939,184.675,356.107,214.795,436.427,208.143,219.133
59.89,401.589,382.941,203.617,422.009,368.333,284.658,427.162,309.628,570.487,497.419,316.074,313.226,609.009,645.735,228.75,590.563,661.681,644.496,299.607,375.914,521,541.863,446.857,515.367,457.94,664.991,394.368,446,416.905,324.14,346.079,549.089,715.778,483.438,305.407,402.062,229.119,411.453,386.661,249.564,244.218,292.385,361.872,290.088,519.316,652.735,357.293,386.57,352.333,604.624,431.342,551.282,278.538,232.048,251.41,487.908,385.973,424.889,333.946,304.806,228.464,371.491,473.316,376.925,273.487,578.769,488.829,365.162,354.795,340.902,474.316,430.57,421.513,386.491,455.53,229.477,542.509,241.198,381.949,415.838,401.596,341.376,270.307,80.827,212.56,396.398,274.286,245.227,241.581,284.375,359.708,179.565,277.162,231.312,222.162,292.252,288.034,312.944,321.326,415.65,356.928,429.718,54.197,327.925,288.504,500.333,335.234,413.794,488.017,305.557,248.089,216.226,139.471,18.741,204.118,395.923,297.72,304.371,337.65,254.969,274.474,235.293,313.287,193.865,252.274,277.239,200.01,236.829,257.388,249.802,244.369,322.034,215.549,349.922,95.228,224.12,431.949,175.984,245.934,269.289,526.838,318.308,243.73,284.853,271.414,416.547,304.222,244.906,372.432,222.381,346.5,239.247,309.962,355.903,498.188,298.128,359.652,318.469,345.348,184.772,360.88,214.154,437.675,201.893,223.05
59.89,403.021,388.012,211.1,422.336,364.875,285.595,427.88,301.372,553.322,496.453,321.056,319.624,608.299,656.06,226.293,593.291,651.319,651.273,293.573,374.552,512.487,532.197,443.388,519.88,455.675,664.402,382.761,439.058,416.862,317.693,352.684,543.594,703.402,496.268,308.416,408.841,238.183,404.705,391.752,252.845,246.161,291.145,363.66,295.579,532.82,656.325,347.888,386.675,357.333,615.393,433.957,551.444,290.038,225.048,261.598,490.835,376.509,433.214,337.225,302.347,240.571,378,478.538,375.019,270.496,576.333,474.793,356.239,365.88,329.304,473.094,428.589,408.795,390.36,448.376,224.439,538.466,251.226,380.034,406.067,396.817,339.009,276.248,81.654,214.642,399.903,272.44,243.855,250.075,276.922,361.991,182.377,271.883,231.792,229.598,292.722,283.564,308.787,311.708,432.419,353.784,434.487,46.915,338.243,287.863,497.479,340.955,420.075,496.94,304.472,258.054,224.009,141.843,19.336,201.927,405.333,305.411,311.862,339.863,263.776,274.517,227.391,310.104,194.058,254.425,279.071,205.913,226.496,263.506,249.468,245.785,314.59,218.976,345.147,98.921,227.23,435.556,185.984,250.184,263.825,527.963,309.188,243.504,291.026,272.845,415.846,297.099,235.718,361.126,221.79,344.518,247.011,314.577,346.442,504.479,300.692,361.634,319.633,345.235,178.167,359.373,213.231,448.761,209.56,226.65
59.89,398.084,377.659,213.267,425.776,365.958,282.759,429.009,306.769,555.73,501.248,320.324,306.946,613.273,647.778,239.448,582.447,662.379,645.214,293.769,371.164,516.795,541.103,443.98,521.53,457.068,667.615,400.111,438.621,418.284,316.36,349.675,539.98,697.273,483.17,306.274,405.699,232.761,411.379,397.495,260.282,252.126,289.162,355.404,300.202,524.034,655.231,353.759,388.088,354.47,604.009,429.291,559.795,289.837,224.067,263.231,487.587,376.018,426.803,335.964,296.684,231.839,371.793,473.017,379.33,278.256,582.265,476.91,362.727,356.598,335.214,473.325,428.879,411.154,392.86,443.692,221.196,536.784,240.962,380.359,409.305,404.625,340.22,274.406,87.519,206.349,408.947,279.802,240.673,244.645,278.359,360.23,178.246,281.396,225.75,219.829,302.287,286.821,314.12,305.371,420.641,353.586,435.923,51.735,338.71,277.171,496.162,335.459,409.327,494.709,307.519,257.455,221.142,138,20.802,205.118,403.444,292.963,310.716,334.615,262.02,279.233,235.413,305.243,194.365,257.434,275.77,200.631,234.316,265.765,250.532,254.646,311.812,214.756,335.345,94.325,221.72,427.966,178.903,241.461,266.485,518.575,314.513,241.67,295.052,278.491,414.701,302.704,238.692,359.171,222.848,346.684,239.914,305.077,351.681,500.12,311.769,363.589,322.531,352.07,186.158,350.387,207.808,435.598,210.048,225.4
60.13,414.147,387.235,207.583,422.379,360.312,284.481,429.974,307.013,558.783,500.462,333.824,316.559,610.94,651.624,233.853,595.951,671.698,655.444,297.299,373.845,517.769,539.863,444.051,525.547,469.342,662.145,390.368,449.447,413.793,324.053,371.798,551.99,701.316,487.321,316.637,399.221,235.706,419.389,399.771,253.309,250.816,289.838,361.351,297.737,525.863,646.444,360.819,376.096,342.598,603.291,431.35,582.718,293.737,227.875,262.983,492.174,371.955,435.239,331.486,317.122,233.062,386.983,490.615,375.689,269.171,585.103,473.676,363.658,366.581,347.491,482.333,422.85,419.453,396.57,447.727,234.776,528.233,251.047,379.761,430.229,418.01,345.018,271.604,88.192,213.284,414.018,274.121,236.336,244.699,278.125,360.407,178.232,279.64,241.531,227.479,298,274.932,315.241,308.876,423.641,344.541,435.188,45.368,332.71,287.504,502.419,347.676,426.953,481.675,306.943,253.545,229.547,137.743,22.647,206.227,409.974,297.879,296.802,331.624,259.735,276.931,233.087,307.957,198.5,257.106,277.027,189.282,231.94,260.694,99.27,251.338,316.342,219.78,349.026,94.886,231.94,436.325,187.226,235.789,256.608,520.412,315.179,257.409,290.517,268.578,412.821,312.963,233.538,371.829,233.629,352.377,248.484,306.827,370.018,523.359,311.53,358.25,328,347.374,187.842,367.96,218.551,445.026,212.226,229.167
60.13,403.779,376.094,203.433,415.931,375.917,277.266,429.316,304.756,553.939,495.521,336.398,310.785,597.427,654.376,233.948,590.495,661.828,661.966,299.632,383.241,515.009,541.744,442.112,515.675,461.111,668.068,391.308,449.097,419.707,322.904,350.474,559.079,705.727,492.527,314.336,399.575,240.101,414.811,395.899,248.673,248.425,293.521,360.957,304.693,521.068,653.325,354.914,370.079,354.154,611.308,430.325,576.154,286.325,228.952,262.556,496.294,371.982,429.231,332.162,310.612,234.33,385.526,494.607,376.208,267.632,588.043,482.189,372.803,359.838,343.188,476.803,417.916,411.932,396.632,436.017,231.533,522.552,252.047,378.342,405.533,405.462,343.899,274.96,89.519,215.817,412.743,268.44,239.745,253.065,270.344,366.257,186.826,281.604,237.115,221.974,307.8,274.581,320.704,316.146,427.556,350.631,441.769,46.231,332.523,292.214,504.128,344.532,407.523,474.47,296.858,240.098,219.472,133.857,21.379,203.655,407.496,292.477,301.828,320.154,263.051,276.353,230.359,313.748,197.885,248.531,274.15,193.039,230.735,259.659,102.784,262.292,313.718,223.878,347.776,87.991,229.67,439.573,183.887,243.566,256.443,529.925,313.803,253.209,292.879,263.552,412.308,305.642,236.051,372.342,233.048,339.535,245.452,308.192,356.15,501.957,310.12,358.705,319.531,344.209,183.868,367.493,204.526,436.239,212.833,231.083
60.13,416.589,379.329,212,423.966,367.438,281.253,426.855,311.782,553.974,499.35,325.63,319.183,612.188,654.915,229.897,586.282,667.19,658.197,296.735,374.569,517.744,535.667,435.367,519.735,462.273,660.308,388.923,443.66,424.853,318.526,361.246,553.921,708.291,486.188,309.788,407.867,240.266,413.705,392.56,247.809,253.195,285.932,357.872,300.105,521.231,652.291,357.267,367.307,344.41,610.863,429.88,577.581,293.5,230.096,255.863,489.101,376.745,432.291,339.099,308.388,237.688,381.457,482.077,381.113,272.145,576.701,480.505,369.009,359.991,336.411,476.966,416.598,413.709,400.263,440.376,232.944,521.75,249.519,380.906,415.533,409.538,346.11,266.386,94.25,216.128,407.398,269.593,233.845,248.366,276.625,358.752,176.449,283.27,230.25,226.701,310.252,274.436,321,309.596,433.974,346.595,438.162,49.974,330.981,284.735,498.154,349.991,414.991,482.88,301.972,252.875,225.33,133.071,17.81,205.945,406.496,292.252,297.422,322.513,262.878,277.69,227.315,307.93,185.077,253.858,278.788,197.854,227.675,261.988,101.595,248.846,325.863,220.707,342.638,89.14,225.56,445.487,198.161,241.224,264.206,515.5,318.308,259.809,294.259,274.974,413.598,304.346,233.692,367.973,236.971,338.246,245.849,312.481,360.425,509.812,306.949,359.402,330.245,351.8,186.86,366.627,214.385,443.615,212.857,224.4
60.13,414.568,376.918,213.367,413.034,363.125,275.835,442.179,306.474,549.661,497.265,324.944,300.065,610.18,654.214,237.612,577.738,665.25,653.538,297.906,377.776,515.727,541.786,449.918,518.684,460.453,665.282,389.068,442.922,416.388,320.807,362.921,552.416,703.393,481.25,318.735,412.752,241.541,412.084,394.275,252.273,261.506,288.308,372,299.377,523.367,651.47,359.216,371.246,348.556,612.35,441.752,587.009,288.788,234.779,259.658,486.294,378.536,428.077,337.261,308.255,241.83,377.629,479.667,376.5,273.085,579.829,479.595,366.632,363.239,347.116,482.402,416.981,417.385,397.877,447.949,231.607,521.517,245.481,375.479,421.819,408.798,348.945,270.792,94.192,206.651,413.195,271.165,228.636,254.29,291.5,363.097,180.435,288.369,242.396,218.103,299.983,271.521,319.722,313.438,431.487,350.523,433.487,49.359,333.103,288.573,505.291,335.793,414.953,474.427,302.557,256.295,227.16,138.343,18.724,205.445,409.727,303.065,300.888,330.171,272.071,283.069,233.609,307.878,205.808,253.522,282.035,188.146,232.957,262.482,101.009,241.877,308.735,224.451,342.25,96.456,235.93,433.812,186.419,250.763,260.629,531.237,312.795,260.817,295.586,267.509,408.632,303.025,235.12,372.459,230.6,345.526,243.57,315.942,362.619,511.863,309.957,353.089,328.796,339.209,186.36,357.96,210.756,447.718,203.631,223.383
60.13,419.505,381.847,216.433,406.448,371.042,289.076,427.077,318.218,561.122,496.701,323.148,307.742,616.573,656.607,240.026,586.282,668.897,648.641,300.727,378.086,506.957,543.923,444.408,517.18,466.128,676.248,383.085,450.087,410.621,317.386,361.693,548.584,707.419,487.348,311.796,401.354,249.156,406.368,392.33,250.745,249.138,282.444,366.096,301.649,528.273,649.709,361.534,364.333,344.573,610.521,423.838,588.82,284.95,229.692,259.427,496.367,372.964,426.419,338.838,303.633,236.134,381.155,489.769,382.028,263.915,594.402,474.414,373.863,359.966,342.857,476.752,414.019,414.598,399.219,442.521,230.944,524.19,248.415,376.282,422.943,405.038,344.899,266.485,88.019,212.303,409.717,269.33,239.764,252.161,291.219,365.097,174.855,277.171,234.531,224.026,306.626,278.385,321.028,312.528,428.769,351.631,432.752,47.889,332.458,298.171,504.957,341.378,417.551,475.658,295.491,248.509,224.198,142.971,17.069,207.718,410.188,300.168,299.293,327.581,274.49,275.698,235.402,306.035,187.423,244.531,271.558,185.456,236.966,260.212,98.09,261.492,314.769,220.768,341.466,90.026,235.2,440.547,179.726,246.382,263.443,515.975,307.701,256.357,292.534,272.621,399.957,301.901,233.026,365.405,231.105,339.254,240.871,301.683,362.319,519.47,314.735,358.982,332.061,343.957,181.035,368.733,216.154,436.385,209.81,227.683
60.36,433.568,388.718,213.85,412.836,371.958,287.759,442.197,310.205,545.548,501.145,328.213,300.634,605.419,655.957,234.698,589.301,660.267,647.367,297.744,386.922,517.889,544.761,443.429,528.94,475.701,672.556,391.692,455.835,419.526,327.711,383.544,554.99,699.487,487.777,321.92,406.664,242.468,409.905,399.587,257.391,252,285.538,358.149,297.105,528.333,660.513,376.293,368.149,322.624,617.214,421.154,604.273,301.812,231.404,256.872,478.927,369.845,432.197,339.162,319.541,242.92,387.362,495.598,380.755,269.769,585.744,481.838,380.419,366.359,348.366,482.222,417.729,418.453,406.526,437.735,238.486,521.724,254.557,385.504,423.124,420.192,349.78,263.366,91,216.954,422.416,272.33,242.009,239.634,281.344,363.425,184.71,276.225,248.719,231.957,294.374,275.513,321.472,311.899,438.325,305.099,437.769,51.188,340.673,294.137,461.718,348.802,419.935,470.299,299.868,248.161,236.217,136.171,18.328,199.145,413.009,292.822,309.862,328.812,268.01,271.034,239.413,313.339,186.25,244.726,286.159,188.854,232.735,262.635,46.937,268.938,318.077,228.561,346.379,94.167,230.33,454.641,186.71,255.579,268.546,518.138,318.727,277.922,293.405,270.207,406.718,308.185,230.188,376.838,241.8,339.965,249.28,308.731,371.097,516.026,306.376,355.571,335.592,344.991,181.763,372.987,213.154,441.265,199.917,223.883
60.36,425.8,381.859,217.133,414.034,366,283.785,443.624,319.359,557.383,500.282,330.722,289.226,614.564,652.846,231.543,597.068,667.422,649.786,296.077,389.707,513.915,537.513,450.357,525.957,467.744,663.727,389.017,447.757,416.802,318.053,380.623,567.663,705.026,480.384,317.619,412.08,244.22,411.737,401.605,255.209,256.241,278.855,368.574,302.702,512.778,654.906,367.819,371.079,323.017,602.504,415.068,603.615,292.375,241.615,260.197,474.954,376.155,429.333,330.82,317.571,228.161,378.672,489.727,382.925,269.778,578.265,471.883,373.752,374.692,337.429,470.991,411.636,420,401.018,439.333,238,528.25,256.377,379.214,424.381,415.24,353.321,259.594,86.346,217.55,420.115,267.495,244.891,245.237,278.172,360.911,175.942,279.73,247.188,223.556,300.513,273.026,316.065,310.315,435.496,295.369,438.188,49.205,333.43,289.667,452.632,346.342,417.374,467.547,301.019,249.741,222.113,133.886,17.121,198.745,407.701,297.869,299.172,321.59,268.806,273.491,233.554,308.513,195.827,237.531,277.575,183.146,230.325,256.694,43.225,264.215,311.051,229.963,342.181,93.561,231.01,454.299,185.903,251.026,259.959,514.112,311.521,273.809,288.336,266.81,404.615,314.123,232.812,381.667,233.448,341.079,237.839,301,373,510.188,305.65,360.366,314.735,348.104,185.456,377.453,206.846,445.325,204.214,221.083
60.36,425.905,387.118,220.783,408.112,383.896,291.329,443.598,305.385,550.174,492.077,333.472,294.634,616.675,639.735,235.81,580.223,675.491,650.752,301.479,389.052,513.949,547.727,443.306,515.983,461.128,661.983,379.59,463.592,419.612,324.386,383.237,539.753,705.41,486.348,314.522,401.796,241.229,411.716,399.881,248.318,252.264,279.718,367.277,300.316,516.872,651.718,362.009,368.026,331.59,601.59,422.65,602.419,290.525,237.894,260.513,477.67,359.936,437.41,331.541,324.918,244.446,383.905,488.778,372.679,268.624,586.786,464.829,377.966,364.615,343.893,475.316,418.907,413.026,413.614,435.171,237.617,521.397,258,379.265,412.419,417.606,350,260,94.231,211.982,421.584,270.89,239.664,238.441,291.203,358.956,177.014,277.306,241.344,223.846,290.678,269.385,321.5,309.472,427.709,289.505,438.581,48.692,329.57,285.991,450.821,353.667,417.299,472.034,296.811,251.536,233.179,136.914,21.526,199.236,407.179,293.187,297.914,328.453,263.765,276.345,234.783,303.27,188.5,236.274,275,180.136,227.197,258.424,44.036,262.354,311.419,230.634,343.276,88.623,229.59,446.325,191.21,241.382,263.784,514.638,312.692,273.739,298.25,275.276,400.145,305.296,231.846,376.622,235.6,338.868,243.656,302.692,367.248,516.402,308.316,355.098,327.245,346.409,186.298,375.293,213.269,442.179,201.25,238.35
60.36,426.979,378.659,222.05,414.284,365.812,294.367,444.291,325.308,542.035,497.538,324.491,287.742,618.18,648.068,238.121,583.029,659.431,644.684,299.581,394.103,515.419,536.761,442.929,520.556,462.085,678.282,393.436,444.816,410.19,324.904,370.184,551.98,709.41,478.321,320.646,409.327,242.477,404.716,395.44,252.745,250.172,285.034,364.011,297.658,515.633,646.453,367.216,370.36,324.855,610.838,419.12,598.504,292.825,236.337,261.282,480.055,370.618,431.239,341.27,305.582,238.161,393.405,499.65,374.623,267.077,589.923,465.054,388.128,363.197,346.571,484.145,418.243,416.436,402.421,430.846,241.664,517.94,256.028,371.419,416.238,422.673,349.633,269.881,86.423,214.826,409.442,271.637,237.682,236.247,280.406,363.956,171.493,274.288,240.938,226.573,298.304,264.684,323.139,314.989,428.94,295.189,432.906,50.017,325.804,291.607,454.863,339.82,424.598,475.94,302.113,249.098,227.915,133.014,19.974,195.727,406.752,294.533,303.353,330.248,265.98,276.164,231.772,310.27,197.385,247.611,282.681,181.573,229.573,254.035,48.649,256.154,312.35,223.598,344.155,87.237,233.41,450.128,190.081,245.184,265.825,511.775,311.684,270.643,285.819,271.922,405.077,301.716,226.812,379.982,241.086,341.518,240.613,307.375,370.204,516.897,312.009,355.348,308.265,347,188.684,366.347,208.115,446.915,203.893,222.333
60.36,433.2,381.129,214.983,411.75,371.333,281.924,443.256,304.192,550.383,491.291,327.907,292.247,612.47,646.419,232.828,590.922,652.388,650.367,298.496,384.897,515.308,538.598,440.755,522.017,470.701,669.205,384.607,449.786,407.845,323.561,385.07,547.436,706.077,475.571,312.982,404.097,248.78,409.221,394.321,254.982,245.253,277.017,364.181,302.026,530.991,649.983,376.302,373.702,322.897,601.273,432.402,600.017,292.7,236.26,258.675,480.615,366.2,431.709,335.315,321.071,240.098,390.138,490.991,377.632,270.915,573.359,477.577,386.598,366.231,345.5,477.701,416.15,405.043,406.596,434.393,241.15,511.224,253.217,385.521,418.933,419.644,353.679,257.594,84.904,208.055,426.487,264.099,235.191,240.849,289.359,365.699,173.957,276.919,235.635,226.077,300.591,276.615,318.824,303.64,430.504,295.423,436.145,44.53,325.336,287.957,454.308,344.099,417.168,467.385,291.811,243.839,221.094,131.943,20.302,190.773,406.607,299.047,290.569,317.915,265.255,270.983,234.37,310.87,184.942,246.575,281.805,187.796,235.667,251.424,48.541,260.154,314.179,223.976,346.431,90.132,229.79,441.308,182.306,247.882,266.969,517.25,310.12,274.6,288.043,280.155,407.06,302.901,230,378.324,245.324,343.298,240.763,318.038,367.965,511.111,311.829,354.259,321.306,349.191,184.123,372.507,216.013,442.923,199.488,222.05
