FluorCam7 Kinetics Export File
-----------------------------------
[us]	[°C]	Av6.1	Av4.2	Av1.2	Av6.3	Av3.1	Av2.1	Av4.1	Av6.2	Av7.2	Av4.3	Av5.1	Ad2.1	Av1.1	Ad7.1	Ad3.2	Av1.3	Ad7.3	Ad1.1	Av7.1	Ad3.1	Ad7.2	Av7.3	Ad3.3	Ad5.1	Av5.2	Av3.2	Av2.2	Ad2.2	Ad1.2	Ad5.2	Ad5.3	Ad4.3	Ad1.3	Ad4.2	Ad2.3	Ad4.1	Av2.3	Ad6.3	Av3.3	Ad6.2	Av5.3	Ad6.1
2190180000	52.42	156.115	204.128	204.415	219.298	378.282	344.641	255.491	185.263	234.077	314.658	254.368	369.256	181.225	150.548	141.991	264.587	218.909	394.727	194.486	159.714	126.509	255.716	248.974	202.472	155.812	307.034	227.090	319.103	303.786	250.259	254.111	219.084	239.068	227.123	290.368	145.523	254.690	181.981	260.641	223.914	229.490	198.193
2220020000	52.66	155.115	206.085	206.138	220.456	378.692	339.000	262.500	179.553	234.462	320.231	257.248	361.915	181.462	151.115	142.282	258.119	221.882	399.487	198.207	154.571	121.045	256.121	248.590	202.519	148.889	304.872	230.829	316.991	318.812	256.205	256.556	225.187	241.359	216.518	294.607	150.402	252.155	182.283	258.325	226.762	220.087	201.385
2220060000	52.66	143.563	209.248	202.287	221.930	381.419	350.684	255.483	185.307	231.504	324.316	262.932	360.889	181.825	156.558	141.632	262.202	213.673	399.547	194.532	154.939	122.518	247.871	241.718	207.906	150.248	302.974	222.901	312.923	309.598	247.170	255.359	228.421	238.906	222.096	287.376	137.598	260.457	186.613	253.308	222.286	222.067	205.578
2220100000	52.66	149.644	206.051	209.011	219.272	379.470	348.795	258.845	179.149	233.273	326.308	256.632	361.709	181.387	150.731	139.684	267.670	223.655	397.291	199.784	157.806	114.795	252.319	250.009	212.434	147.829	308.838	225.234	318.239	306.009	248.232	251.427	224.495	237.855	216.912	293.393	142.486	265.448	184.651	256.846	222.362	222.990	204.413
2220140000	52.66	150.391	206.282	204.266	217.579	377.145	345.060	259.448	189.640	234.863	316.436	264.111	360.812	189.462	156.260	145.419	266.633	218.955	403.624	202.405	153.684	122.295	256.560	246.094	207.208	152.385	305.556	231.721	317.350	308.419	247.893	257.538	226.140	240.197	215.596	292.299	143.813	263.310	192.047	253.641	230.200	222.346	207.798
2220180000	52.66	154.161	211.342	213.213	218.237	388.265	347.573	262.603	185.860	236.821	320.701	259.162	365.239	181.087	154.442	142.923	271.220	220.600	402.085	198.865	160.571	121.866	248.629	245.564	200.142	150.299	317.889	223.243	319.453	312.684	252.804	258.778	226.495	233.504	221.947	296.718	142.364	262.621	183.802	259.197	227.781	222.385	193.156
2250020000	52.90	152.931	205.120	203.053	222.342	380.479	348.162	251.422	184.193	237.162	315.419	266.632	372.872	174.950	153.510	140.974	267.440	225.691	406.385	197.423	162.724	124.527	246.466	244.427	203.509	142.359	309.521	228.090	314.701	323.248	253.759	255.316	231.140	242.068	225.675	295.709	141.336	260.983	186.557	256.556	222.171	221.837	195.514
2250060000	52.90	152.057	206.419	206.085	224.956	383.000	344.590	256.690	191.544	228.872	319.205	267.889	364.538	185.137	153.010	143.017	271.734	225.473	405.880	201.613	158.908	123.375	247.543	241.744	204.821	142.803	299.949	228.126	316.709	314.658	248.054	252.197	227.103	242.419	224.272	293.915	146.028	261.181	193.075	263.556	230.505	225.635	202.000
2250100000	52.90	155.655	199.538	202.489	218.333	383.761	351.197	256.474	187.316	233.624	320.650	265.795	361.026	183.212	153.673	140.419	266.633	221.236	411.453	199.387	157.847	115.223	257.517	244.342	202.821	144.444	308.838	230.802	318.265	322.684	252.161	260.872	229.000	244.128	224.702	297.675	143.794	262.198	180.396	260.188	229.305	226.240	207.459
2250140000	52.90	153.931	214.171	202.840	220.781	392.359	353.419	256.974	193.412	237.248	329.273	272.632	369.077	188.938	146.413	138.581	275.991	233.018	401.846	203.108	160.724	116.500	256.724	245.188	197.660	144.974	312.479	232.703	322.162	321.641	249.812	254.675	230.019	243.803	222.632	295.829	144.953	272.466	190.689	259.222	227.114	229.817	203.321
2250180000	52.90	156.149	205.453	207.074	220.500	389.752	344.923	256.302	195.211	234.641	321.701	265.915	362.128	183.400	151.029	141.513	263.706	220.436	408.538	203.369	161.398	122.045	255.422	250.385	204.453	144.068	308.325	230.207	321.821	319.137	253.286	258.325	233.318	242.684	225.570	298.256	142.626	261.466	187.377	260.393	229.495	233.490	208.954
2280020000	53.14	156.161	211.556	214.606	220.623	406.026	344.650	260.517	188.614	239.385	321.966	269.991	370.410	179.350	148.048	142.026	278.385	225.927	412.359	203.027	162.459	125.438	257.621	249.128	206.038	143.342	318.624	237.234	328.410	311.470	248.679	254.154	237.234	241.615	215.544	303.530	142.430	268.207	187.811	259.650	230.695	224.808	211.248
2280060000	53.14	152.310	209.342	212.670	226.088	393.205	353.248	259.655	199.114	237.735	323.188	269.684	360.641	184.200	148.404	138.325	268.468	234.318	408.085	199.784	161.714	126.464	248.121	250.479	209.245	147.068	308.085	227.838	326.179	309.957	244.991	253.094	234.196	240.479	227.754	298.162	141.598	262.578	191.038	260.197	231.448	222.308	206.459
2280100000	53.14	157.644	209.427	210.128	227.842	402.581	354.051	258.078	189.561	236.205	331.769	274.880	360.171	189.062	152.971	141.162	275.807	227.118	415.436	196.342	156.276	116.000	254.026	246.650	210.104	153.419	311.436	236.505	320.573	309.402	245.893	255.436	231.551	243.744	222.614	301.111	142.421	261.707	188.236	261.812	228.733	225.038	206.275
2280140000	53.14	155.299	213.043	212.138	231.965	398.897	355.103	267.879	191.930	234.162	327.051	265.974	373.803	183.562	151.337	145.829	277.982	230.445	410.547	202.514	156.204	122.018	250.362	249.778	200.104	147.427	310.368	231.775	315.684	313.855	239.589	256.085	240.822	243.479	225.693	298.607	143.991	262.345	190.113	256.564	229.610	226.462	209.330
2280180000	53.14	162.379	213.239	208.904	220.658	408.342	360.573	263.000	189.623	240.684	324.479	277.795	363.385	189.462	159.529	140.043	275.578	231.027	409.718	201.486	152.010	123.991	256.129	245.103	208.755	146.085	315.889	234.297	326.026	313.607	246.670	254.222	239.028	245.009	225.526	304.427	143.318	267.190	187.292	262.675	236.114	222.212	200.495
2310020000	53.37	154.920	212.966	207.319	230.781	401.872	356.513	255.491	190.298	246.504	330.880	280.581	371.026	188.512	154.942	146.368	274.899	240.000	426.171	205.550	150.561	126.589	259.621	254.821	206.679	142.615	312.778	232.955	327.752	307.658	235.643	258.735	248.336	243.889	222.930	314.513	144.121	268.026	187.019	260.872	225.124	226.356	205.624
2310060000	53.37	151.149	211.915	213.851	231.018	408.068	355.923	255.224	189.553	241.632	332.094	268.761	371.940	179.587	152.269	145.744	287.991	232.255	424.094	201.622	162.857	125.688	251.078	254.128	207.038	143.043	311.846	234.486	326.051	313.248	241.304	251.701	237.850	240.444	225.825	295.966	144.514	266.129	192.321	262.949	232.095	225.000	208.422
2310100000	53.37	154.828	222.684	209.149	232.895	411.530	357.658	264.216	195.526	248.991	340.410	273.359	366.496	187.025	156.548	153.077	285.395	239.018	420.974	209.297	155.388	126.571	258.836	248.402	205.774	147.530	313.624	235.568	329.385	315.556	233.955	258.684	245.832	240.273	226.781	303.077	142.579	267.009	186.500	255.214	242.162	225.096	205.826
2310140000	53.37	159.264	214.273	212.255	234.649	416.068	357.017	260.164	203.175	244.368	334.598	280.154	372.838	186.387	150.240	142.521	286.991	237.200	420.282	209.207	150.265	131.946	256.638	250.273	205.528	143.564	318.667	237.108	318.701	310.521	233.080	259.077	241.206	252.880	223.912	305.128	149.626	267.526	193.877	271.368	229.771	225.625	213.037
2310180000	53.37	152.690	213.444	216.213	234.035	420.325	363.487	267.259	193.667	236.085	337.325	276.513	367.299	194.300	151.788	148.094	289.312	232.009	419.470	204.793	160.918	121.679	256.095	244.983	200.198	148.470	317.265	235.631	326.154	306.564	239.268	250.949	241.692	247.214	227.947	306.923	143.944	268.000	191.613	267.530	237.762	232.962	207.743
2340020000	53.61	164.115	226.316	217.160	238.421	409.256	362.556	263.500	206.921	252.821	342.701	282.103	363.709	185.538	147.904	148.162	285.202	244.855	427.940	210.802	155.857	121.589	253.034	247.915	204.613	179.248	313.094	237.360	334.034	317.077	231.545	254.239	246.888	252.795	225.246	310.675	147.729	267.198	187.934	265.940	232.810	231.442	213.853
2340060000	53.61	160.540	223.419	216.670	227.640	410.248	368.017	256.259	201.114	246.607	338.197	276.368	358.778	195.525	152.913	147.470	292.991	236.755	429.256	211.622	153.133	123.196	255.784	251.513	203.670	170.744	306.496	236.748	324.692	310.761	238.768	258.838	240.421	244.983	229.614	300.128	138.402	264.147	191.896	261.436	229.381	225.231	211.679
2340100000	53.61	151.609	223.983	211.489	235.263	421.359	358.179	256.655	192.158	243.325	340.684	280.487	363.966	196.125	155.462	146.803	284.073	244.955	431.991	209.613	156.408	121.411	259.931	248.248	207.057	172.197	318.786	237.559	334.410	317.513	238.411	262.017	246.290	250.530	226.509	302.718	145.692	262.638	190.708	269.573	236.467	228.990	208.239
2340140000	53.61	158.644	218.598	211.713	236.474	423.573	365.974	255.345	201.070	245.128	343.735	285.427	372.504	186.450	154.481	149.145	298.688	243.209	431.299	207.541	156.949	127.795	252.759	246.154	203.255	177.077	316.248	233.135	326.051	308.060	242.446	253.145	246.542	247.949	221.877	305.547	146.290	275.198	192.038	268.761	238.571	232.087	211.147
2340180000	53.61	162.391	223.393	229.809	241.816	422.906	367.000	273.198	198.053	247.470	348.333	284.983	365.658	182.012	158.548	147.709	299.229	245.045	429.795	209.450	163.959	129.250	255.767	246.821	210.038	179.786	322.880	237.018	337.453	309.675	238.777	254.376	246.271	248.120	227.921	308.607	142.879	276.095	187.896	265.188	239.086	230.654	208.505
2370020000	53.86	159.598	223.376	214.553	238.956	432.521	370.650	262.129	201.246	251.325	340.718	291.513	362.453	188.600	151.808	140.932	296.211	264.345	442.436	205.802	161.153	127.384	258.983	250.709	209.434	191.829	315.949	242.243	328.214	317.282	240.464	264.034	259.393	244.248	234.289	309.872	144.037	276.836	184.519	266.547	233.467	241.692	210.541
2370060000	53.86	159.632	227.641	216.904	239.439	427.940	372.137	264.431	203.439	251.085	344.496	288.658	366.915	190.200	154.077	150.769	298.358	260.664	438.325	213.721	162.724	129.732	252.724	249.453	207.868	186.949	323.983	243.892	327.359	316.214	239.634	265.915	258.664	254.265	230.254	309.479	148.804	268.879	190.906	273.034	234.829	239.471	216.303
2370100000	53.86	159.529	218.462	216.447	243.667	432.752	366.179	259.793	201.026	251.889	342.880	280.162	358.906	195.163	149.442	143.786	293.009	257.264	436.684	211.856	156.398	128.571	257.655	253.991	205.415	189.291	317.906	242.964	333.590	316.624	236.429	262.333	259.682	247.829	229.570	310.154	148.963	275.491	184.925	272.359	229.914	227.548	210.862
2370140000	53.86	169.333	226.026	216.021	239.886	430.402	371.795	256.983	199.561	255.077	343.641	287.479	367.675	190.312	150.615	145.222	293.468	263.973	430.085	207.820	157.418	123.821	250.690	247.863	207.651	193.667	319.034	240.315	332.333	314.385	239.205	261.949	255.215	249.915	222.289	309.795	146.486	271.845	190.991	267.709	241.390	229.471	209.954
2370180000	53.86	165.782	223.368	226.862	240.658	429.068	376.470	256.586	206.412	260.291	349.718	291.744	368.333	192.663	156.875	153.419	301.321	261.082	445.393	211.856	158.959	133.330	257.293	260.556	211.981	184.607	331.179	239.568	332.530	318.068	238.696	264.256	258.084	249.538	237.895	314.188	139.804	274.379	194.283	271.769	238.429	233.106	211.881
2400020000	54.10	166.345	232.573	222.702	246.044	427.974	371.709	260.198	206.570	260.299	342.538	302.103	363.957	195.175	154.673	142.068	293.642	273.727	446.068	210.306	161.020	126.705	262.966	253.154	206.792	191.556	331.162	236.414	338.248	323.009	233.688	255.632	271.953	247.650	228.333	319.718	146.804	274.052	188.717	267.940	233.552	239.010	218.183
2400060000	54.10	158.333	231.179	222.447	239.316	433.239	373.932	259.595	200.623	250.436	345.940	304.932	365.744	189.850	156.308	148.085	304.183	272.027	439.462	208.946	159.020	132.375	254.405	254.162	212.038	190.453	319.923	246.054	334.821	315.974	239.054	257.932	265.299	251.154	231.991	308.641	145.692	279.017	186.311	269.273	239.762	235.490	213.982
2400100000	54.10	161.046	225.803	221.340	249.351	436.538	381.897	251.681	214.816	259.487	351.162	305.530	368.410	192.938	159.904	154.419	297.972	278.818	442.436	208.468	156.173	129.134	266.198	256.581	210.500	197.487	317.385	246.631	343.744	318.197	244.339	255.547	269.551	250.573	238.377	322.906	145.215	271.750	193.340	267.692	233.248	234.846	217.596
2400140000	54.10	165.195	234.615	232.404	257.675	439.735	382.727	262.474	212.851	256.607	350.060	307.017	363.940	191.863	152.769	153.940	305.156	272.427	440.915	208.676	160.102	127.268	256.595	254.462	213.236	194.966	323.650	241.243	335.966	316.778	244.991	263.273	275.131	251.350	234.754	314.171	145.879	275.466	193.217	278.291	239.229	231.548	215.165
2400180000	54.10	167.943	229.821	233.947	247.535	441.692	383.231	263.078	206.561	258.897	352.273	307.368	374.547	190.837	157.067	152.256	309.431	277.600	443.273	209.514	160.735	129.509	262.836	247.316	214.481	189.043	330.385	247.324	344.308	324.778	240.054	265.094	270.963	248.872	235.360	317.607	150.636	280.474	197.547	277.769	238.971	235.010	215.284
2430020000	54.33	163.172	237.487	230.277	251.667	440.316	387.444	263.853	214.123	261.273	354.581	319.179	371.692	189.562	148.913	147.744	307.927	304.755	439.607	224.009	162.490	132.991	263.664	256.205	215.208	193.231	331.940	252.910	347.436	328.162	239.795	266.265	286.953	254.547	238.430	323.684	147.364	274.284	193.792	276.957	239.943	243.125	218.532
2430060000	54.33	171.540	237.000	228.383	249.649	449.590	383.684	260.629	220.009	259.778	358.487	313.026	366.727	183.000	159.019	149.291	302.468	296.709	441.026	214.730	162.000	127.312	262.716	251.239	212.764	193.342	333.128	246.505	335.803	325.231	240.723	257.547	269.140	252.556	237.281	319.573	142.925	280.379	191.764	269.120	235.295	233.269	218.899
2430100000	54.33	160.678	238.761	232.298	251.254	456.205	385.966	256.603	212.684	267.060	359.085	320.573	358.915	198.762	156.067	147.197	312.514	306.991	443.949	213.288	153.816	129.821	253.526	257.009	213.179	190.932	332.171	248.063	335.111	330.214	237.277	261.615	287.673	258.308	233.895	312.786	149.206	281.448	186.915	284.496	243.276	239.904	217.587
2430140000	54.33	158.563	235.573	228.043	251.035	447.282	386.786	261.078	218.044	259.000	357.111	320.607	366.350	196.262	160.077	155.000	318.917	295.600	441.863	214.018	160.755	127.848	256.328	253.957	216.283	195.624	338.017	254.477	345.043	332.291	241.196	273.171	292.869	254.880	239.333	320.521	150.925	281.121	194.142	280.658	246.181	238.971	221.798
2430180000	54.33	167.471	247.077	228.160	256.895	445.932	383.778	265.233	214.789	257.256	370.231	322.239	372.308	182.250	159.221	149.470	316.220	298.855	443.821	214.261	156.643	133.312	256.621	261.838	211.481	195.342	335.487	252.568	341.197	324.692	242.232	256.282	276.318	250.573	235.053	328.863	140.991	284.948	193.651	282.402	241.857	244.673	230.734
2460020000	54.57	177.816	248.137	230.085	255.149	454.838	390.709	271.207	226.149	273.402	360.658	332.359	374.564	192.850	146.923	147.718	316.257	324.400	451.846	222.847	163.663	136.402	259.259	251.590	211.528	193.650	344.496	262.901	351.393	332.556	232.536	264.120	294.626	254.368	248.675	334.427	144.822	288.948	195.528	300.590	253.686	243.933	226.119
2460060000	54.57	162.897	232.701	234.723	253.474	458.624	390.701	260.664	218.175	268.983	363.154	331.479	364.590	193.212	155.510	153.692	315.110	322.191	448.880	213.351	160.673	135.054	255.328	252.761	210.340	192.487	340.316	254.532	344.316	328.821	233.857	259.838	294.467	255.077	246.123	327.880	142.159	289.190	191.811	292.205	248.514	243.558	229.688
2460100000	54.57	164.586	242.462	232.053	259.281	448.855	399.402	264.836	225.298	280.068	364.897	319.923	369.624	195.163	157.625	155.419	318.991	333.009	443.675	218.694	157.153	137.321	257.483	264.838	219.736	200.171	337.949	254.144	348.735	331.077	235.705	264.598	294.841	252.111	241.307	332.359	156.243	292.397	192.547	293.915	254.705	247.894	225.459
2460140000	54.57	167.632	243.778	231.394	250.430	464.735	400.949	263.914	218.956	275.120	365.462	329.222	376.043	196.000	150.760	157.667	320.541	318.618	444.880	220.784	160.878	142.152	262.853	260.231	216.349	194.761	336.538	255.739	348.932	334.325	238.607	272.727	291.477	256.675	248.079	328.692	147.785	292.595	195.877	295.564	254.495	236.837	224.422
2460180000	54.57	173.299	242.650	237.989	260.439	457.513	391.966	263.362	223.272	272.778	370.368	336.744	364.026	195.950	156.933	150.282	320.202	324.000	443.650	218.631	159.265	137.554	263.716	256.350	219.858	197.658	344.171	251.568	348.350	336.829	239.982	268.607	295.449	258.103	244.465	331.581	151.467	288.491	197.519	288.513	247.267	246.077	229.037
